timestamp,symbol,bid,ask,last,volume
1551600.0,BTC/USDT,41262.48,41270.73,41266.61,21.79
1555200.0,BTC/USDT,40991.66,40999.85,40995.76,17.5
1558800.0,BTC/USDT,40859.78,40867.95,40863.86,43.43
1562400.0,BTC/USDT,41392.37,41400.65,41396.51,45.16
1566000.0,BTC/USDT,41457.45,41465.74,41461.6,9.39
1569600.0,BTC/USDT,41859.55,41867.92,41863.73,19.29
1573200.0,BTC/USDT,41506.54,41514.84,41510.69,40.27
1576800.0,BTC/USDT,41591.83,41600.14,41595.99,35.63
1580400.0,BTC/USDT,42664.53,42673.06,42668.8,9.35
1584000.0,BTC/USDT,43295.97,43304.63,43300.3,26.22
1587600.0,BTC/USDT,43700.93,43709.68,43705.31,9.97
1591200.0,BTC/USDT,44047.91,44056.72,44052.32,34.61
1594800.0,BTC/USDT,44112.63,44121.46,44117.05,44.88
1598400.0,BTC/USDT,44227.66,44236.51,44232.09,6.88
1602000.0,BTC/USDT,44436.65,44445.53,44441.09,45.16
1605600.0,BTC/USDT,44916.02,44925.0,44920.51,43.2
1609200.0,BTC/USDT,44684.1,44693.03,44688.56,9.75
1612800.0,BTC/USDT,44700.29,44709.23,44704.76,20.8
1616400.0,BTC/USDT,44183.41,44192.25,44187.83,23.85
1620000.0,BTC/USDT,43942.05,43950.84,43946.44,34.07
1623600.0,BTC/USDT,44225.43,44234.28,44229.85,34.57
1627200.0,BTC/USDT,44803.96,44812.93,44808.44,34.74
1630800.0,BTC/USDT,45602.22,45611.34,45606.78,11.21
1634400.0,BTC/USDT,46895.4,46904.78,46900.09,28.27
1638000.0,BTC/USDT,46141.18,46150.41,46145.8,49.92
1641600.0,BTC/USDT,45314.52,45323.59,45319.05,46.28
1645200.0,BTC/USDT,45528.59,45537.69,45533.14,32.75
1648800.0,BTC/USDT,45209.94,45218.99,45214.47,16.33
1652400.0,BTC/USDT,44375.8,44384.68,44380.24,35.0
1656000.0,BTC/USDT,44858.55,44867.52,44863.03,46.87
1659600.0,BTC/USDT,45128.15,45137.17,45132.66,47.4
1663200.0,BTC/USDT,44972.74,44981.73,44977.24,47.15
1666800.0,BTC/USDT,45118.79,45127.82,45123.31,25.62
1670400.0,BTC/USDT,45667.18,45676.32,45671.75,45.47
1674000.0,BTC/USDT,45832.68,45841.85,45837.27,22.2
1677600.0,BTC/USDT,46144.84,46154.07,46149.46,18.62
1681200.0,BTC/USDT,46085.85,46095.06,46090.46,9.24
1684800.0,BTC/USDT,45951.45,45960.64,45956.05,37.67
1688400.0,BTC/USDT,46016.27,46025.47,46020.87,29.9
1692000.0,BTC/USDT,45927.27,45936.46,45931.87,25.17
1695600.0,BTC/USDT,45455.07,45464.16,45459.61,11.5
1699200.0,BTC/USDT,44826.46,44835.43,44830.94,47.39
1702800.0,BTC/USDT,45619.51,45628.63,45624.07,22.43
1706400.0,BTC/USDT,44870.51,44879.49,44875.0,45.88
1710000.0,BTC/USDT,45128.37,45137.4,45132.89,10.3
1713600.0,BTC/USDT,45137.6,45146.62,45142.11,36.2
1717200.0,BTC/USDT,44778.97,44787.92,44783.44,44.66
1720800.0,BTC/USDT,44318.55,44327.41,44322.98,42.88
1724400.0,BTC/USDT,44968.33,44977.32,44972.82,21.55
1728000.0,BTC/USDT,45185.02,45194.06,45189.54,13.31
1731600.0,BTC/USDT,46087.18,46096.39,46091.78,26.17
1735200.0,BTC/USDT,45748.29,45757.44,45752.86,21.79
1738800.0,BTC/USDT,45388.96,45398.04,45393.5,33.21
1742400.0,BTC/USDT,45248.48,45257.53,45253.01,49.7
1746000.0,BTC/USDT,44682.63,44691.57,44687.1,20.79
1749600.0,BTC/USDT,44699.26,44708.2,44703.73,6.71
1753200.0,BTC/USDT,45181.9,45190.94,45186.42,27.12
1756800.0,BTC/USDT,45774.04,45783.19,45778.62,5.88
1760400.0,BTC/USDT,45610.53,45619.65,45615.09,46.74
1764000.0,BTC/USDT,46005.04,46014.24,46009.64,5.47
1767600.0,BTC/USDT,44272.92,44281.77,44277.35,21.39
1771200.0,BTC/USDT,44360.03,44368.91,44364.47,20.53
1774800.0,BTC/USDT,44537.74,44546.65,44542.19,36.31
1778400.0,BTC/USDT,44829.09,44838.06,44833.57,19.4
1782000.0,BTC/USDT,44665.29,44674.22,44669.76,33.72
1785600.0,BTC/USDT,44415.69,44424.57,44420.13,12.16
1789200.0,BTC/USDT,43536.63,43545.34,43540.98,26.1
1792800.0,BTC/USDT,43633.35,43642.08,43637.71,32.39
1796400.0,BTC/USDT,43558.43,43567.14,43562.78,8.89
1800000.0,BTC/USDT,43266.61,43275.26,43270.94,42.64
1803600.0,BTC/USDT,43638.2,43646.93,43642.57,38.62
1807200.0,BTC/USDT,44015.49,44024.3,44019.89,11.76
1810800.0,BTC/USDT,44377.98,44386.86,44382.42,48.13
1814400.0,BTC/USDT,44266.84,44275.69,44271.27,27.72
1818000.0,BTC/USDT,44193.97,44202.81,44198.39,31.93
1821600.0,BTC/USDT,44907.95,44916.93,44912.44,20.2
1825200.0,BTC/USDT,45304.46,45313.53,45308.99,29.97
1828800.0,BTC/USDT,45125.81,45134.83,45130.32,34.96
1832400.0,BTC/USDT,44819.31,44828.27,44823.79,9.52
1836000.0,BTC/USDT,44941.23,44950.22,44945.73,23.97
1839600.0,BTC/USDT,45209.67,45218.71,45214.19,34.81
1843200.0,BTC/USDT,44807.05,44816.01,44811.53,9.79
1846800.0,BTC/USDT,45905.78,45914.96,45910.37,47.1
1850400.0,BTC/USDT,45977.24,45986.44,45981.84,35.73
1854000.0,BTC/USDT,46798.04,46807.4,46802.72,36.17
1857600.0,BTC/USDT,46926.12,46935.5,46930.81,33.55
1861200.0,BTC/USDT,46163.5,46172.73,46168.12,8.69
1864800.0,BTC/USDT,46806.28,46815.65,46810.96,18.22
1868400.0,BTC/USDT,47377.7,47387.18,47382.44,9.13
1872000.0,BTC/USDT,48024.46,48034.07,48029.27,26.46
1875600.0,BTC/USDT,48271.38,48281.04,48276.21,27.85
1879200.0,BTC/USDT,48955.99,48965.79,48960.89,15.83
1882800.0,BTC/USDT,48214.02,48223.67,48218.85,11.83
1886400.0,BTC/USDT,48680.45,48690.19,48685.32,34.88
1890000.0,BTC/USDT,48898.34,48908.12,48903.23,34.32
1893600.0,BTC/USDT,48930.26,48940.04,48935.15,31.19
1897200.0,BTC/USDT,48153.16,48162.79,48157.98,8.69
1900800.0,BTC/USDT,49340.67,49350.54,49345.6,14.15
1904400.0,BTC/USDT,49499.27,49509.17,49504.22,8.4
1908000.0,BTC/USDT,49332.07,49341.94,49337.0,25.9
1911600.0,BTC/USDT,50035.79,50045.8,50040.79,27.68
1915200.0,BTC/USDT,50055.61,50065.62,50060.62,35.16
1918800.0,BTC/USDT,49022.75,49032.56,49027.65,48.39
1922400.0,BTC/USDT,48933.24,48943.03,48938.13,22.68
1926000.0,BTC/USDT,48821.2,48830.96,48826.08,26.01
1929600.0,BTC/USDT,48785.51,48795.27,48790.39,13.51
1933200.0,BTC/USDT,49398.65,49408.53,49403.59,48.15
1936800.0,BTC/USDT,48687.35,48697.09,48692.22,6.71
1940400.0,BTC/USDT,49032.3,49042.11,49037.2,43.9
1944000.0,BTC/USDT,49374.68,49384.55,49379.61,40.87
1947600.0,BTC/USDT,50165.08,50175.11,50170.09,5.85
1951200.0,BTC/USDT,50484.4,50494.5,50489.45,36.63
1954800.0,BTC/USDT,49824.24,49834.21,49829.22,36.04
1958400.0,BTC/USDT,50285.28,50295.33,50290.31,26.79
1962000.0,BTC/USDT,50761.72,50771.88,50766.8,30.18
1965600.0,BTC/USDT,50441.31,50451.4,50446.36,10.19
1969200.0,BTC/USDT,50502.71,50512.82,50507.76,44.76
1972800.0,BTC/USDT,50688.8,50698.93,50693.86,10.18
1976400.0,BTC/USDT,50331.58,50341.64,50336.61,40.15
1980000.0,BTC/USDT,49839.2,49849.17,49844.18,22.75
1983600.0,BTC/USDT,50131.88,50141.91,50136.9,45.53
1987200.0,BTC/USDT,50459.09,50469.18,50464.13,22.6
1990800.0,BTC/USDT,50502.9,50513.0,50507.95,39.21
1994400.0,BTC/USDT,50127.3,50137.33,50132.31,40.11
1998000.0,BTC/USDT,50710.84,50720.99,50715.91,16.01
2001600.0,BTC/USDT,50816.56,50826.73,50821.65,13.69
2005200.0,BTC/USDT,49796.32,49806.28,49801.3,39.85
2008800.0,BTC/USDT,49473.1,49483.0,49478.05,41.74
2012400.0,BTC/USDT,48955.54,48965.33,48960.43,11.52
2016000.0,BTC/USDT,49310.52,49320.38,49315.45,39.26
2019600.0,BTC/USDT,49589.05,49598.97,49594.01,27.89
2023200.0,BTC/USDT,49838.13,49848.1,49843.12,36.23
2026800.0,BTC/USDT,50393.95,50404.03,50398.99,18.83
2030400.0,BTC/USDT,50114.8,50124.82,50119.81,8.11
2034000.0,BTC/USDT,49701.3,49711.24,49706.27,20.15
2037600.0,BTC/USDT,50196.73,50206.77,50201.75,23.85
2041200.0,BTC/USDT,49734.59,49744.54,49739.56,14.29
2044800.0,BTC/USDT,49006.65,49016.45,49011.55,21.6
2048400.0,BTC/USDT,48958.32,48968.11,48963.22,34.5
2052000.0,BTC/USDT,48308.77,48318.43,48313.6,8.38
2055600.0,BTC/USDT,47569.4,47578.92,47574.16,30.91
2059200.0,BTC/USDT,47159.04,47168.47,47163.75,46.21
2062800.0,BTC/USDT,46712.75,46722.09,46717.42,42.67
2066400.0,BTC/USDT,45865.42,45874.59,45870.01,9.63
2070000.0,BTC/USDT,45558.52,45567.63,45563.08,9.93
2073600.0,BTC/USDT,44951.44,44960.43,44955.93,9.65
2077200.0,BTC/USDT,44079.89,44088.71,44084.3,11.5
2080800.0,BTC/USDT,43012.03,43020.63,43016.33,15.68
2084400.0,BTC/USDT,43675.25,43683.98,43679.61,19.11
2088000.0,BTC/USDT,43999.61,44008.41,44004.01,13.51
2091600.0,BTC/USDT,43663.86,43672.6,43668.23,48.97
2095200.0,BTC/USDT,44309.9,44318.76,44314.33,48.29
2098800.0,BTC/USDT,45158.29,45167.32,45162.8,35.21
2102400.0,BTC/USDT,45562.35,45571.47,45566.91,16.46
2106000.0,BTC/USDT,45499.92,45509.02,45504.47,33.29
2109600.0,BTC/USDT,45641.97,45651.1,45646.53,18.54
2113200.0,BTC/USDT,45247.82,45256.87,45252.34,7.2
2116800.0,BTC/USDT,44911.85,44920.83,44916.34,6.98
2120400.0,BTC/USDT,44819.07,44828.04,44823.55,12.74
2124000.0,BTC/USDT,44883.51,44892.49,44888.0,49.44
2127600.0,BTC/USDT,44978.66,44987.65,44983.15,23.52
2131200.0,BTC/USDT,45389.77,45398.85,45394.31,38.36
2134800.0,BTC/USDT,44789.32,44798.28,44793.8,31.47
2138400.0,BTC/USDT,45764.49,45773.64,45769.06,45.95
2142000.0,BTC/USDT,45812.54,45821.71,45817.12,17.05
2145600.0,BTC/USDT,45512.95,45522.05,45517.5,33.82
2149200.0,BTC/USDT,45945.18,45954.37,45949.77,30.43
2152800.0,BTC/USDT,44649.11,44658.04,44653.57,35.25
2156400.0,BTC/USDT,44349.18,44358.05,44353.61,24.68
2160000.0,BTC/USDT,44573.47,44582.38,44577.92,32.55
2163600.0,BTC/USDT,44437.15,44446.04,44441.6,29.69
2167200.0,BTC/USDT,45074.95,45083.97,45079.46,21.35
2170800.0,BTC/USDT,44365.75,44374.62,44370.19,25.67
2174400.0,BTC/USDT,43974.01,43982.81,43978.41,48.75
2178000.0,BTC/USDT,43471.11,43479.8,43475.45,43.31
2181600.0,BTC/USDT,42591.04,42599.56,42595.3,37.11
2185200.0,BTC/USDT,42931.42,42940.01,42935.71,49.45
2188800.0,BTC/USDT,43177.27,43185.9,43181.59,39.13
2192400.0,BTC/USDT,43361.28,43369.95,43365.62,28.97
2196000.0,BTC/USDT,43355.83,43364.51,43360.17,45.54
2199600.0,BTC/USDT,42768.02,42776.57,42772.3,48.4
2203200.0,BTC/USDT,43294.8,43303.46,43299.13,46.76
2206800.0,BTC/USDT,43289.66,43298.32,43293.99,12.46
2210400.0,BTC/USDT,43273.53,43282.19,43277.86,32.74
2214000.0,BTC/USDT,43321.81,43330.48,43326.14,26.76
2217600.0,BTC/USDT,43519.34,43528.05,43523.69,48.15
2221200.0,BTC/USDT,43789.54,43798.3,43793.92,14.63
2224800.0,BTC/USDT,44180.85,44189.69,44185.27,5.5
2228400.0,BTC/USDT,43474.29,43482.99,43478.64,46.18
2232000.0,BTC/USDT,43081.79,43090.41,43086.1,38.56
2235600.0,BTC/USDT,43162.39,43171.02,43166.7,8.55
2239200.0,BTC/USDT,43045.75,43054.36,43050.06,41.83
2242800.0,BTC/USDT,42579.64,42588.16,42583.9,29.2
2246400.0,BTC/USDT,43393.44,43402.12,43397.78,9.33
2250000.0,BTC/USDT,42699.31,42707.86,42703.58,27.72
2253600.0,BTC/USDT,42549.48,42557.99,42553.73,31.22
2257200.0,BTC/USDT,42788.21,42796.77,42792.49,31.61
2260800.0,BTC/USDT,42166.99,42175.43,42171.21,33.62
2264400.0,BTC/USDT,42004.94,42013.35,42009.15,14.35
2268000.0,BTC/USDT,42551.87,42560.38,42556.12,9.98
2271600.0,BTC/USDT,42733.02,42741.57,42737.29,44.05
2275200.0,BTC/USDT,43892.3,43901.08,43896.69,35.95
2278800.0,BTC/USDT,43838.05,43846.82,43842.44,29.3
2282400.0,BTC/USDT,44251.89,44260.74,44256.32,12.24
2286000.0,BTC/USDT,43770.93,43779.69,43775.31,17.2
2289600.0,BTC/USDT,43400.48,43409.16,43404.82,21.09
2293200.0,BTC/USDT,43596.24,43604.96,43600.6,40.55
2296800.0,BTC/USDT,43816.14,43824.91,43820.53,34.86
2300400.0,BTC/USDT,43842.72,43851.49,43847.11,36.94
2304000.0,BTC/USDT,44121.64,44130.46,44126.05,37.99
2307600.0,BTC/USDT,44768.55,44777.5,44773.03,39.0
2311200.0,BTC/USDT,44501.41,44510.32,44505.86,49.66
2314800.0,BTC/USDT,44675.97,44684.9,44680.44,24.09
2318400.0,BTC/USDT,44528.3,44537.21,44532.76,49.25
2322000.0,BTC/USDT,44315.46,44324.32,44319.89,25.98
2325600.0,BTC/USDT,45617.1,45626.23,45621.66,13.68
2329200.0,BTC/USDT,45351.33,45360.4,45355.86,41.02
2332800.0,BTC/USDT,45183.54,45192.57,45188.05,37.06
2336400.0,BTC/USDT,45844.68,45853.85,45849.26,49.3
2340000.0,BTC/USDT,45808.45,45817.62,45813.04,45.19
2343600.0,BTC/USDT,45328.95,45338.01,45333.48,24.57
2347200.0,BTC/USDT,44437.85,44446.74,44442.3,10.3
2350800.0,BTC/USDT,44582.57,44591.49,44587.03,40.42
2354400.0,BTC/USDT,45029.54,45038.55,45034.05,37.82
2358000.0,BTC/USDT,44955.57,44964.56,44960.06,31.84
2361600.0,BTC/USDT,44819.25,44828.22,44823.73,35.49
2365200.0,BTC/USDT,44243.93,44252.77,44248.35,39.72
2368800.0,BTC/USDT,44224.88,44233.72,44229.3,36.06
2372400.0,BTC/USDT,44712.79,44721.73,44717.26,25.65
2376000.0,BTC/USDT,44550.87,44559.78,44555.32,35.78
2379600.0,BTC/USDT,44739.51,44748.46,44743.99,32.09
2383200.0,BTC/USDT,43988.09,43996.88,43992.49,46.66
2386800.0,BTC/USDT,44370.06,44378.94,44374.5,9.51
2390400.0,BTC/USDT,44466.7,44475.59,44471.14,22.04
2394000.0,BTC/USDT,44167.85,44176.69,44172.27,20.09
2397600.0,BTC/USDT,44361.26,44370.13,44365.69,6.15
2401200.0,BTC/USDT,45159.26,45168.3,45163.78,31.2
2404800.0,BTC/USDT,45220.34,45229.39,45224.87,25.27
2408400.0,BTC/USDT,45645.47,45654.6,45650.04,7.13
2412000.0,BTC/USDT,46225.55,46234.8,46230.18,6.74
2415600.0,BTC/USDT,46207.5,46216.74,46212.12,25.81
2419200.0,BTC/USDT,47071.6,47081.02,47076.31,39.03
2422800.0,BTC/USDT,46923.28,46932.66,46927.97,13.57
2426400.0,BTC/USDT,47595.78,47605.3,47600.54,8.33
2430000.0,BTC/USDT,47189.88,47199.32,47194.6,31.19
2433600.0,BTC/USDT,46407.5,46416.78,46412.14,12.21
2437200.0,BTC/USDT,46610.32,46619.64,46614.98,17.34
2440800.0,BTC/USDT,46354.85,46364.12,46359.49,24.39
2444400.0,BTC/USDT,45578.7,45587.82,45583.26,7.95
2448000.0,BTC/USDT,45162.64,45171.68,45167.16,17.78
2451600.0,BTC/USDT,45379.67,45388.74,45384.21,11.56
2455200.0,BTC/USDT,45248.37,45257.42,45252.9,23.1
2458800.0,BTC/USDT,45942.3,45951.49,45946.89,18.82
2462400.0,BTC/USDT,46311.05,46320.31,46315.68,46.59
2466000.0,BTC/USDT,45862.67,45871.84,45867.26,9.44
2469600.0,BTC/USDT,46294.14,46303.4,46298.77,28.19
2473200.0,BTC/USDT,45835.87,45845.04,45840.45,16.61
2476800.0,BTC/USDT,46494.67,46503.97,46499.32,18.03
2480400.0,BTC/USDT,45900.43,45909.62,45905.02,9.65
2484000.0,BTC/USDT,45399.73,45408.81,45404.27,32.43
2487600.0,BTC/USDT,45005.62,45014.62,45010.12,10.8
2491200.0,BTC/USDT,45298.92,45307.98,45303.45,15.51
2494800.0,BTC/USDT,44695.3,44704.24,44699.77,42.15
2498400.0,BTC/USDT,44878.29,44887.26,44882.78,40.71
2502000.0,BTC/USDT,44032.5,44041.31,44036.91,27.33
2505600.0,BTC/USDT,44452.58,44461.47,44457.02,45.25
2509200.0,BTC/USDT,44010.17,44018.98,44014.57,48.98
2512800.0,BTC/USDT,44113.53,44122.35,44117.94,19.94
2516400.0,BTC/USDT,43083.01,43091.63,43087.32,9.31
2520000.0,BTC/USDT,42354.68,42363.15,42358.92,40.04
2523600.0,BTC/USDT,42262.44,42270.9,42266.67,35.47
2527200.0,BTC/USDT,42091.09,42099.51,42095.3,14.55
2530800.0,BTC/USDT,42324.47,42332.93,42328.7,6.39
2534400.0,BTC/USDT,42321.43,42329.9,42325.66,46.23
2538000.0,BTC/USDT,42338.62,42347.09,42342.85,20.7
2541600.0,BTC/USDT,42398.05,42406.53,42402.29,20.06
2545200.0,BTC/USDT,43029.88,43038.49,43034.19,33.85
2548800.0,BTC/USDT,42750.02,42758.57,42754.29,34.41
2552400.0,BTC/USDT,42569.74,42578.26,42574.0,42.38
2556000.0,BTC/USDT,43713.6,43722.34,43717.97,33.35
2559600.0,BTC/USDT,42732.35,42740.9,42736.62,9.65
2563200.0,BTC/USDT,42146.4,42154.83,42150.61,32.79
2566800.0,BTC/USDT,41978.16,41986.56,41982.36,38.18
2570400.0,BTC/USDT,41244.2,41252.45,41248.33,44.52
2574000.0,BTC/USDT,42001.85,42010.25,42006.05,22.58
2577600.0,BTC/USDT,41729.88,41738.23,41734.05,42.55
2581200.0,BTC/USDT,41774.77,41783.13,41778.95,34.81
2584800.0,BTC/USDT,42251.37,42259.82,42255.59,19.65
2588400.0,BTC/USDT,42904.38,42912.96,42908.67,16.01
2592000.0,BTC/USDT,42444.33,42452.82,42448.57,46.31
2595600.0,BTC/USDT,42419.62,42428.11,42423.87,20.54
2599200.0,BTC/USDT,42881.23,42889.81,42885.52,44.64
2602800.0,BTC/USDT,42225.3,42233.75,42229.53,16.31
2606400.0,BTC/USDT,40781.21,40789.36,40785.28,36.85
2610000.0,BTC/USDT,40897.4,40905.58,40901.49,25.41
2613600.0,BTC/USDT,41613.14,41621.46,41617.3,29.51
2617200.0,BTC/USDT,41834.37,41842.73,41838.55,17.9
2620800.0,BTC/USDT,41290.32,41298.58,41294.45,33.87
2624400.0,BTC/USDT,40741.85,40750.0,40745.93,17.48
2628000.0,BTC/USDT,40980.89,40989.08,40984.98,5.42
2631600.0,BTC/USDT,41777.62,41785.98,41781.8,7.71
2635200.0,BTC/USDT,41745.91,41754.26,41750.09,41.12
2638800.0,BTC/USDT,42549.55,42558.06,42553.81,46.01
2642400.0,BTC/USDT,42339.44,42347.91,42343.67,36.11
2646000.0,BTC/USDT,42508.91,42517.41,42513.16,27.14
2649600.0,BTC/USDT,42562.2,42570.71,42566.45,33.84
2653200.0,BTC/USDT,41929.5,41937.88,41933.69,20.91
2656800.0,BTC/USDT,42516.81,42525.31,42521.06,7.66
2660400.0,BTC/USDT,42794.02,42802.58,42798.3,7.68
2664000.0,BTC/USDT,42416.77,42425.25,42421.01,8.42
2667600.0,BTC/USDT,42172.88,42181.32,42177.1,39.34
2671200.0,BTC/USDT,42793.12,42801.68,42797.4,22.63
2674800.0,BTC/USDT,43064.28,43072.9,43068.59,34.76
2678400.0,BTC/USDT,43075.33,43083.95,43079.64,16.06
2682000.0,BTC/USDT,43378.9,43387.58,43383.24,40.04
2685600.0,BTC/USDT,42949.93,42958.52,42954.22,41.79
2689200.0,BTC/USDT,42856.4,42864.97,42860.69,46.48
2692800.0,BTC/USDT,42162.41,42170.84,42166.62,39.93
2696400.0,BTC/USDT,42493.64,42502.14,42497.89,8.54
2700000.0,BTC/USDT,42410.57,42419.05,42414.81,44.91
2703600.0,BTC/USDT,43954.74,43963.53,43959.14,25.54
2707200.0,BTC/USDT,44088.46,44097.27,44092.86,22.77
2710800.0,BTC/USDT,44436.41,44445.3,44440.86,8.19
2714400.0,BTC/USDT,43544.98,43553.69,43549.33,17.13
2718000.0,BTC/USDT,42991.49,43000.09,42995.79,12.34
2721600.0,BTC/USDT,43190.24,43198.88,43194.56,6.8
2725200.0,BTC/USDT,42433.96,42442.45,42438.21,25.69
2728800.0,BTC/USDT,43693.58,43702.32,43697.95,35.81
2732400.0,BTC/USDT,44614.8,44623.73,44619.27,33.18
2736000.0,BTC/USDT,43557.31,43566.03,43561.67,46.94
2739600.0,BTC/USDT,44176.17,44185.01,44180.59,36.29
2743200.0,BTC/USDT,44054.28,44063.09,44058.69,37.13
2746800.0,BTC/USDT,44564.19,44573.11,44568.65,47.73
2750400.0,BTC/USDT,43794.55,43803.31,43798.93,16.85
2754000.0,BTC/USDT,43582.76,43591.48,43587.12,24.92
2757600.0,BTC/USDT,44010.97,44019.77,44015.37,40.35
2761200.0,BTC/USDT,42655.53,42664.06,42659.79,25.91
2764800.0,BTC/USDT,42078.73,42087.15,42082.94,49.76
2768400.0,BTC/USDT,42340.45,42348.92,42344.69,47.61
2772000.0,BTC/USDT,42771.18,42779.73,42775.45,31.36
2775600.0,BTC/USDT,43396.93,43405.61,43401.27,14.31
2779200.0,BTC/USDT,44306.85,44315.71,44311.28,31.28
2782800.0,BTC/USDT,43703.54,43712.28,43707.91,15.79
2786400.0,BTC/USDT,43935.49,43944.27,43939.88,8.63
2790000.0,BTC/USDT,45234.04,45243.09,45238.56,37.95
2793600.0,BTC/USDT,45145.92,45154.95,45150.43,49.82
2797200.0,BTC/USDT,44309.11,44317.97,44313.54,34.66
2800800.0,BTC/USDT,45504.45,45513.55,45509.0,47.99
2804400.0,BTC/USDT,44748.87,44757.82,44753.34,24.73
2808000.0,BTC/USDT,43414.69,43423.37,43419.03,15.15
2811600.0,BTC/USDT,42768.68,42777.24,42772.96,48.13
2815200.0,BTC/USDT,41431.78,41440.07,41435.92,43.62
2818800.0,BTC/USDT,41944.27,41952.65,41948.46,34.06
2822400.0,BTC/USDT,40939.42,40947.61,40943.52,43.63
2826000.0,BTC/USDT,42889.42,42898.0,42893.71,29.0
2829600.0,BTC/USDT,44214.2,44223.04,44218.62,44.13
2833200.0,BTC/USDT,44821.68,44830.65,44826.17,40.23
2836800.0,BTC/USDT,44670.9,44679.83,44675.37,26.53
2840400.0,BTC/USDT,44948.3,44957.29,44952.79,8.18
2844000.0,BTC/USDT,44440.54,44449.43,44444.99,22.01
2847600.0,BTC/USDT,45063.93,45072.94,45068.43,47.89
2851200.0,BTC/USDT,42710.76,42719.3,42715.03,20.29
2854800.0,BTC/USDT,42966.87,42975.47,42971.17,10.16
2858400.0,BTC/USDT,43375.16,43383.84,43379.5,33.4
2862000.0,BTC/USDT,43332.88,43341.54,43337.21,12.95
2865600.0,BTC/USDT,42781.42,42789.98,42785.7,45.91
2869200.0,BTC/USDT,43248.42,43257.07,43252.75,20.78
2872800.0,BTC/USDT,43689.99,43698.73,43694.36,24.94
2876400.0,BTC/USDT,42722.33,42730.88,42726.61,27.97
2880000.0,BTC/USDT,43077.47,43086.09,43081.78,32.61
2883600.0,BTC/USDT,43714.06,43722.81,43718.43,32.04
2887200.0,BTC/USDT,43960.49,43969.28,43964.88,19.2
2890800.0,BTC/USDT,43950.53,43959.33,43954.93,49.99
2894400.0,BTC/USDT,44412.55,44421.43,44416.99,26.95
2898000.0,BTC/USDT,42320.83,42329.3,42325.07,31.57
2901600.0,BTC/USDT,41551.59,41559.9,41555.75,46.28
2905200.0,BTC/USDT,42260.16,42268.61,42264.38,15.44
2908800.0,BTC/USDT,41735.94,41744.29,41740.12,38.08
2912400.0,BTC/USDT,40941.11,40949.3,40945.21,46.61
2916000.0,BTC/USDT,40027.43,40035.44,40031.43,12.17
2919600.0,BTC/USDT,39407.15,39415.03,39411.09,43.99
2923200.0,BTC/USDT,39919.85,39927.84,39923.85,35.42
2926800.0,BTC/USDT,40135.84,40143.87,40139.86,34.31
2930400.0,BTC/USDT,39696.63,39704.57,39700.6,36.88
2934000.0,BTC/USDT,38892.68,38900.46,38896.57,11.36
2937600.0,BTC/USDT,38712.08,38719.82,38715.95,7.65
2941200.0,BTC/USDT,39350.99,39358.86,39354.92,37.47
2944800.0,BTC/USDT,39566.29,39574.2,39570.25,9.62
2948400.0,BTC/USDT,38260.92,38268.57,38264.74,38.02
2952000.0,BTC/USDT,38226.95,38234.6,38230.78,39.97
2955600.0,BTC/USDT,38768.93,38776.68,38772.8,34.63
2959200.0,BTC/USDT,39100.83,39108.65,39104.74,9.53
2962800.0,BTC/USDT,38446.48,38454.17,38450.33,31.73
2966400.0,BTC/USDT,38454.57,38462.26,38458.42,17.96
2970000.0,BTC/USDT,39415.53,39423.42,39419.48,16.95
2973600.0,BTC/USDT,40005.92,40013.92,40009.92,37.95
2977200.0,BTC/USDT,39414.66,39422.55,39418.61,25.92
2980800.0,BTC/USDT,38287.24,38294.9,38291.07,44.81
2984400.0,BTC/USDT,39789.77,39797.73,39793.75,19.8
2988000.0,BTC/USDT,40772.95,40781.11,40777.03,14.91
2991600.0,BTC/USDT,41054.22,41062.44,41058.33,22.37
2995200.0,BTC/USDT,42467.61,42476.1,42471.85,28.88
2998800.0,BTC/USDT,41513.23,41521.54,41517.39,42.43
3002400.0,BTC/USDT,41170.48,41178.72,41174.6,14.05
3006000.0,BTC/USDT,40343.69,40351.76,40347.72,49.34
3009600.0,BTC/USDT,39599.88,39607.8,39603.84,30.32
3013200.0,BTC/USDT,38722.89,38730.63,38726.76,45.05
3016800.0,BTC/USDT,37255.97,37263.42,37259.7,32.07
3020400.0,BTC/USDT,37565.02,37572.54,37568.78,12.36
3024000.0,BTC/USDT,37335.82,37343.28,37339.55,32.26
3027600.0,BTC/USDT,36542.68,36549.99,36546.33,25.66
3031200.0,BTC/USDT,37472.63,37480.13,37476.38,5.3
3034800.0,BTC/USDT,37679.62,37687.16,37683.39,14.38
3038400.0,BTC/USDT,37747.43,37754.98,37751.21,42.93
3042000.0,BTC/USDT,38611.32,38619.05,38615.19,35.86
3045600.0,BTC/USDT,38212.96,38220.6,38216.78,8.35
3049200.0,BTC/USDT,38604.67,38612.39,38608.53,47.99
3052800.0,BTC/USDT,38031.88,38039.49,38035.68,20.12
3056400.0,BTC/USDT,37250.57,37258.02,37254.3,11.78
3060000.0,BTC/USDT,38008.89,38016.5,38012.69,17.84
3063600.0,BTC/USDT,39004.06,39011.86,39007.96,40.01
3067200.0,BTC/USDT,39053.77,39061.58,39057.68,39.42
3070800.0,BTC/USDT,40209.03,40217.07,40213.05,19.26
